Drug_Name,SMILES,Interacts_with_Receptor,Notes,Molecular_Weight,LogP,H_Bond_Donors,Is_Heavy_Molecule
Tox21_TOX28622,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.0,,294.33599999999996,1.2582999999999998,2,False
Tox21_TOX25909,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,0.0,,344.4550000000002,2.731700000000001,1,False
Tox21_TOX25459,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0.0,,463.55600000000015,1.3235000000000015,2,False
Tox21_TOX2984,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,0.0,,320.324,0.6633000000000002,2,False
Tox21_TOX25903,CO[C@H]1C[C@H](O[C@@H]2C(C)=CC[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OCC(=CC=C[C@@H]2C)[C@@]34O)O[C@@H](C)[C@@H]1O,0.0,,769.9730000000004,6.069800000000008,3,True
Tox21_TOX25902,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)[O-])CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@@H](O)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C,0.0,,750.003,4.853300000000004,3,True
Tox21_TOX25901,CC(=O)Oc1cccc(O)c1,0.0,,152.149,1.3175,1,False
Tox21_TOX25900,CNc1ccc(C(=O)CC(O)CCC(C)C2OC(=O)CC(O)CC(=O)CC(O)CC(O)CC(O)CC(O)CC3(O)CC(O)C(C(=O)OC)C(CC(O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)C=CC=CC=CC=CC=CC=CC=CC2C)O3)cc1,0.0,,1141.3590000000004,2.834300000000007,12,True
Tox21_TOX25907,CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0,,466.97700000000026,4.103100000000003,1,False
Tox21_TOX25906,Cc1c(NC(C)C)c(=O)n(-c2ccccc2)n1C,0.0,,245.326,2.3047200000000005,1,False
Tox21_TOX25453,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,0.0,,439.5780000000003,2.4116,0,False
Tox21_TOX25904,COc1ccc2cc([C@H](C)CO)ccc2c1,0.0,,216.27999999999997,2.9442000000000013,1,False
Tox21_TOX24648,CO[Si](CCCNc1ccccc1)(OC)OC,0.0,,255.39000000000001,2.3667,1,False
Tox21_TOX24647,C#CCN(C)Cc1ccccc1,0.0,,159.232,1.7516,0,False
Tox21_TOX3460,CN1C(=O)CC(c2ccccc2)C1=O,0.0,,189.214,1.1588999999999998,0,False
Tox21_TOX3463,NC(Cc1ccccc1)C(=O)O,0.0,,165.19199999999995,0.641,2,False
Tox21_TOX3462,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0.0,,281.35900000000004,2.840420000000001,2,False
Tox21_TOX1917,CCCCCC,0.0,,86.178,2.5866000000000007,0,False
Tox21_TOX1916,CCCCCC(C)=O,0.0,,114.18799999999999,2.1557000000000004,0,False
Tox21_TOX1915,CCOC(=O)CCCCCCCCC(=O)OCC,0.0,,258.3579999999999,3.2334000000000023,0,False
Tox21_TOX1914,CC(=O)CCC(C)C,0.0,,114.18799999999999,2.0116,0,False
Tox21_TOX24646,CC1(C)COP(Oc2ccccc2)OC1,0.0,,226.21200000000002,3.365300000000002,0,False
Tox21_TOX7774,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Fe+3],0.0,,344.057,-7.412500000000002,0,False
Tox21_TOX7771,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,0.0,,296.458,6.201000000000005,2,False
Tox21_TOX7770,C=CC(=O)NC(C)(C)CS(=O)(=O)O,0.0,,207.25099999999998,-0.04499999999999976,2,False
Tox21_TOX7773,C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,0.0,,296.319,1.5703999999999998,0,False
Tox21_TOX7772,CC(CN)CCCN,0.0,,116.20800000000001,0.32010000000000016,2,False
Tox21_TOX3645,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,0.0,,444.44000000000017,-0.21439999999999837,6,False
Tox21_TOX3644,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CCC(=O)O2,1.0,,300.3980000000001,3.5899000000000028,0,False
Tox21_TOX3640,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,0.0,,291.438,4.877300000000004,0,False
Tox21_TOX3643,CC1(O)CCC(C(C)(C)O)CC1,0.0,,172.26799999999997,1.6985,2,False
Tox21_TOX3642,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0.0,,471.6850000000001,6.445800000000008,2,False
Tox21_TOX24502,OCCOc1cccc(OCCO)c1,0.0,,198.21799999999996,0.4287999999999999,2,False
Tox21_TOX24503,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O,0.0,,368.18600000000004,3.8657000000000017,1,False
Tox21_TOX24504,O=[N+]([O-])O[Cd]O[N+](=O)[O-],0.0,,236.42,-0.6845000000000001,0,False
Tox21_TOX24506,CC(=O)OCCc1ccccc1,0.0,,164.204,1.7922,0,False
Tox21_TOX25029,CNCCCC12CCC(c3ccccc31)c1ccccc12,0.0,,277.41100000000006,4.211400000000004,1,False
Tox21_TOX24644,CC(C)N1C(=O)c2ccccc2C1=O,0.0,,189.21399999999997,1.691,0,False
Tox21_TOX210,CCCCN(CCCCO)N=O,0.0,,174.244,1.5424,1,False
Tox21_TOX211,CC(C)(C)c1cc(CO)cc(C(C)(C)C)c1O,0.0,,236.35499999999996,3.479500000000003,2,False
Tox21_TOX212,Cc1ccc(O)c(C(C)(C)C)c1,0.0,,164.248,2.998120000000001,1,False
Tox21_TOX213,CCCCN(N=O)C(=N)N[N+](=O)[O-],0.0,,189.175,0.48597000000000035,2,False
Tox21_TOX215,COc1ccc(O)c(C(C)(C)C)c1,0.0,,180.24699999999999,2.6983000000000006,1,False
Tox21_TOX216,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0.0,,220.356,4.295620000000004,1,False
Tox21_TOX7617,COC(=O)C1CC(=O)C(C(=O)OC)CC1=O,0.0,,228.19999999999996,-0.5032000000000003,0,False
Tox21_TOX7615,CC(Cl)COP(=O)(OCC(C)Cl)OCC(C)Cl,0.0,,327.572,4.026200000000004,0,False
Tox21_TOX21363,O=C(O)Cc1ccc(Cl)cc1Cl,0.0,,205.04,2.6205000000000007,1,False
Tox21_TOX21362,OCc1ccc(Cl)cc1Cl,0.0,,177.03,2.4857000000000005,1,False
Tox21_TOX21361,Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],0.0,,207.016,2.4838000000000005,1,False
Tox21_TOX21367,N#CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,,225.18499999999997,2.07618,0,False
Tox21_TOX21366,COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.0,,198.134,1.5115999999999996,0,False
Tox21_TOX24643,C[N+](C)(C)CC1CO1,0.0,,116.18399999999998,0.09139999999999993,0,False
Tox21_TOX21368,CCC1(C)NC(=O)NC1=O,0.0,,142.158,-0.005499999999999949,2,False
Tox21_TOX29288,CCCCCCCCN1C=CN(C)C1,0.0,,196.33800000000002,3.0230000000000015,0,False
Tox21_TOX29285,CCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0,,422.413,3.0862000000000016,0,False
Tox21_TOX29286,CCOC(=O)C(Cl)C(C)=O,0.0,,164.588,0.7459,0,False
Tox21_TOX29287,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O,0.0,,192.12999999999997,0.7296,1,False
Tox21_TOX29280,O=c1[nH]c2ccccc2o1,0.0,,135.12199999999996,1.1211,1,False
Tox21_TOX29281,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,0.0,,237.04899999999995,3.382620000000003,0,False
Tox21_TOX29282,COC(=O)C(C)=O,0.0,,102.089,-0.25160000000000005,0,False
Tox21_TOX1804,CCOC(=O)c1ccc(N)cc1,0.0,,165.19199999999998,1.4455,1,False
Tox21_TOX6691,CC(=O)OCC(COC(C)=O)OC(C)=O,0.0,,218.20499999999998,0.044299999999999784,0,False
Tox21_TOX6694,CCCCC(CC)COC(C)=O,0.0,,172.26799999999997,2.765900000000001,0,False
Tox21_TOX6697,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,0.0,,412.6550000000002,7.236300000000009,0,False
Tox21_TOX6698,C1CN(SSN2CCOCC2)CCO1,0.0,,236.3619999999999,0.8622000000000001,0,False
Tox21_TOX25328,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.0,,301.386,2.871200000000001,3,False
Tox21_TOX5926,CC(=O)C=Cc1ccc2c(c1)OCO2,0.0,,190.19799999999995,2.0175,0,False
Tox21_TOX5925,CC(=O)OCc1ccc2c(c1)OCO2,0.0,,194.18599999999998,1.4784,0,False
Tox21_TOX5922,CC1CCC2CC1C2(C)C,0.0,,138.254,3.0786000000000016,0,False
Tox21_TOX25322,CCNCC(O)c1cccc(O)c1,0.0,,181.23499999999999,1.0351,3,False
Tox21_TOX6961,Cc1ccc(O)c([N+](=O)[O-])c1,0.0,,153.137,1.6088199999999997,1,False
Tox21_TOX6967,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,0.0,,314.33700000000005,2.7170000000000005,0,False
Tox21_TOX25321,CC(CNC1CCCCC1)OC(=O)c1ccccc1,0.0,,261.365,3.154200000000002,1,False
Tox21_TOX25775,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,0.0,,525.6690000000004,5.505440000000005,1,True
Tox21_TOX22440,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,0.0,,381.1120000000001,4.5117,2,False
Tox21_TOX6562,CC(=O)CC(=O)Nc1ccccc1C,0.0,,191.23,1.91262,1,False
Tox21_TOX26348,N[C@@H](COP(=O)(O)O)C(=O)O,0.0,,185.072,-1.4924000000000002,4,False
Tox21_TOX11591,COCC(=O)O,0.0,,90.07799999999999,-0.2825999999999998,1,False
Tox21_TOX26839,CC(C)c1ncc([N+](=O)[O-])n1C,0.0,,169.184,1.4517,0,False
Tox21_TOX26832,CBr.CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,0.0,,422.363,3.8186000000000035,1,False
Tox21_TOX26341,CN/C(=N\C#N)NCCSCc1csc(N=C(N)N)n1,0.0,,312.42800000000005,-0.07271999999999912,4,False
Tox21_TOX26830,ClCc1ccccc1.O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46,0.0,,461.00500000000017,4.517900000000004,0,False
Tox21_TOX6560,O=C(O)c1cc2ccccc2cc1O,0.0,,188.182,2.2436000000000003,2,False
Tox21_TOX26836,CNC(C)C(O)c1ccc(O)cc1,0.0,,181.23499999999999,1.0334999999999996,3,False
Tox21_TOX26345,NC(=O)CC[C@@H](N)C(=O)O,0.0,,146.14600000000002,-1.3361999999999998,3,False
Tox21_TOX26834,CCCCCCCCCCCCCC[n+]1ccc(C)cc1,0.0,,290.515,5.983620000000006,0,False
Tox21_TOX26347,CC(C)C[C@@H](N)C(=O)O,0.0,,131.175,0.44439999999999996,2,False
Tox21_TOX1346,NNC(N)=S,0.0,,91.139,-1.3067000000000002,3,False
Tox21_TOX24884,C=CC(=O)OCC1CCCO1,0.0,,156.18099999999998,0.8945999999999998,0,False
Tox21_TOX24887,O=C(N=NC(=O)OCc1ccccc1)OCc1ccccc1,0.0,,298.298,4.112200000000003,0,False
Tox21_TOX24886,O=C1OC(=O)c2cc(-c3ccc4c(c3)C(=O)OC4=O)ccc21,0.0,,294.218,1.9748,0,False
Tox21_TOX24881,COC(=O)NCCC[Si](OC)(OC)OC,0.0,,237.32799999999997,0.6105999999999998,1,False
Tox21_TOX24880,CCCOCCOCCOCCO,0.0,,192.25499999999997,0.43850000000000017,1,False
Tox21_TOX24883,CCCCS(=O)(=O)Cl,0.0,,156.634,1.3551000000000002,0,False
Tox21_TOX24882,C=C(C)C(=O)OCCOCCOC(=O)C(=C)C,0.0,,242.27099999999993,1.2415999999999998,0,False
Tox21_TOX24888,CCCCC(CC)C(=O)[O-].CCCCC(CC)C(=O)[O-].[Ba+2],0.0,,423.74,1.5246000000000002,0,False
Tox21_TOX1348,NC(N)=S,0.0,,76.124,-0.8113000000000001,2,False
Tox21_TOX9110,CCC(C)(O)CCCC(C)C,0.0,,158.28499999999997,2.973700000000002,1,False
Tox21_TOX9117,c1ccc(-c2cccc(-c3ccccc3)c2)cc1,0.0,,230.31,5.0206000000000035,0,False
Tox21_TOX4193,Cc1cc(Cl)ccc1OCCCC(=O)O,0.0,,228.67499999999995,2.8920200000000005,1,False
Tox21_TOX4194,Cc1cc(Cl)ccc1OC(C)C(=O)O,0.0,,214.648,2.5003199999999994,1,False
Tox21_TOX4195,Cc1cc(Cl)ccc1OCC(=O)O,0.0,,200.62099999999998,2.11182,1,False
Tox21_TOX4196,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0.0,,250.257,3.2120000000000015,0,False
Tox21_TOX1122,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.0,,232.23899999999995,0.7004,2,False
Tox21_TOX1123,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,0.0,,231.23099999999994,-0.2929000000000001,1,False
Tox21_TOX1120,S=C=NCCc1ccccc1,0.0,,163.245,2.3319,0,False
Tox21_TOX4441,C=CCOC(=O)c1ccccc1N,0.0,,177.20299999999997,1.6116,1,False
Tox21_TOX1126,c1ccc2c(c1)Nc1ccccc1S2,0.0,,199.278,3.894800000000001,1,False
Tox21_TOX1124,Oc1ccccc1,0.0,,94.11299999999999,1.3921999999999999,1,False
Tox21_TOX1125,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0,,318.32800000000003,3.560100000000002,2,False
Tox21_TOX5706,COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O,0.0,,612.5810000000002,-1.3420000000000003,9,True
Tox21_TOX1128,CN(C)N=Nc1ccccc1,0.0,,149.19699999999997,2.2469,0,False
Tox21_TOX1129,S=C=Nc1ccccc1,0.0,,135.19099999999997,2.4209000000000005,0,False
Tox21_TOX7188,CC(=O)OC(C)OC(C)=O,0.0,,146.14199999999997,0.4585999999999999,0,False
Tox21_TOX13539,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,,312.45300000000003,4.643600000000005,0,False
Tox21_TOX13538,C/C=C1/C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0,,312.45300000000003,4.643600000000005,0,False
Tox21_TOX7181,CC(C)Cc1ccccc1,0.0,,134.22199999999998,2.8851000000000013,0,False
Tox21_TOX7186,CCOC(=O)Cl,0.0,,108.524,1.3817000000000002,0,False
Tox21_TOX7184,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,0.0,,370.7750000000001,3.5920000000000023,0,False
Tox21_TOX7185,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,0.0,,222.46499999999995,2.1552,0,False
Tox21_TOX3878,c1ccc2cc3ccccc3cc2c1,0.0,,178.23399999999995,3.993000000000002,0,False
Tox21_TOX24267,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0.0,,498.5760000000004,2.5843,2,False
Tox21_TOX24266,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.0,,255.361,3.7246200000000034,1,False
Tox21_TOX24268,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.0,,388.8950000000002,3.148200000000002,1,False
Tox21_TOX3870,Nc1ccncc1,0.0,,94.11699999999999,0.6638000000000001,1,False
Tox21_TOX3871,Cc1ccc(/N=C/N(C)/C=N/c2ccc(C)cc2C)c(C)c1,0.0,,293.41400000000004,4.871880000000004,0,False
Tox21_TOX3875,NS(=O)(=O)[O-],0.0,,96.08699999999999,-1.5946999999999996,1,False
Tox21_TOX307,COCCl,0.0,,80.51400000000001,0.8291000000000001,0,False
Tox21_TOX2690,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,0.0,,420.3220000000002,4.5347000000000035,1,False
Tox21_TOX2692,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,0.0,,393.69700000000006,4.404120000000002,0,False
Tox21_TOX2699,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.0,,364.42300000000006,3.036500000000001,3,False
Tox21_TOX303,C[N+](C)(C)CCCl,0.0,,122.619,0.9314,0,False
Tox21_TOX28168,CC(C)(C)c1ccc(-c2ccc(C(C)(C)C)cc2)cc1,0.0,,266.428,5.948600000000006,0,False
Tox21_TOX28169,CCCCCCC(=O)c1ccccc1,0.0,,190.28600000000003,3.8397000000000023,0,False
Tox21_TOX28162,CCC(C)(C)C1CCC(OC)CC1,0.0,,184.32299999999995,3.6278000000000024,0,False
Tox21_TOX28163,Cc1ccc(S)cc1,0.0,,124.20799999999998,2.2837199999999998,1,False
Tox21_TOX28160,O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0.0,,747.83,5.230000000000002,2,True
Tox21_TOX28166,CCc1cc(Cc2cc(CC)c(N)c(CC)c2)cc(CC)c1N,0.0,,310.48500000000007,4.691400000000003,2,False
Tox21_TOX28167,CCCCc1ccc(Cl)cc1,0.0,,168.66699999999997,3.6826000000000025,0,False
Tox21_TOX28164,CCCCCCCCCCCCOC(=O)c1cc(O)c(O)c(O)c1,0.0,,338.444,4.881100000000007,3,False
Tox21_TOX28165,COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(C(C)C)=CC3=CC[C@@H]12,0.0,,316.485,5.294600000000005,0,False
Tox21_TOX6366,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,0.0,,312.838,5.340000000000002,0,False
Tox21_TOX6368,O=C(O)c1ccccc1O,0.0,,138.12199999999999,1.0903999999999998,2,False
Tox21_TOX17511,CCOP(=S)(OCC)SCCl,0.0,,234.70999999999998,3.213400000000002,0,False
Tox21_TOX5310,CCNS(=O)(=O)c1ccc(C)cc1,0.0,,199.275,1.29322,1,False
Tox21_TOX5312,CCN1CCOCC1,0.0,,115.176,0.3385,0,False
Tox21_TOX5315,CCN(Cc1ccccc1)c1ccccc1,0.0,,211.308,3.7131000000000025,0,False
Tox21_TOX2474,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO,1.0,,346.46700000000016,2.666700000000002,2,False
Tox21_TOX2479,CCc1ccccc1O,0.0,,122.16699999999996,1.9545999999999997,1,False
Tox21_TOX5318,C=CC(=O)CC,0.0,,84.118,1.1515,0,False
Tox21_TOX3258,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1.0,,246.26599999999993,1.0426,1,False
Tox21_TOX3254,Cc1ccccc1OCC(O)CO,0.0,,182.219,0.7270199999999998,2,False
Tox21_TOX3255,COc1ccccc1OCC1CNC(=O)O1,0.0,,223.22799999999995,1.1824000000000001,1,False
Tox21_TOX12667,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0,,419.908,6.679980000000006,0,False
Tox21_TOX28838,CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,0.0,,278.39900000000006,3.8364800000000026,0,False
Tox21_TOX16515,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1.0,,344.4950000000001,4.840100000000005,0,False
Tox21_TOX12005,CC1=C(/C=C/C(C)=C/C=C\C(C)=C\C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,0.0,,391.55500000000023,6.8623000000000065,2,False
Tox21_TOX29341,CC[Ge](Cl)(CC)CC,0.0,,195.24899999999997,3.230400000000002,0,False
Tox21_TOX29340,CCN1C=CN(C)C1C,0.0,,126.20299999999999,1.0709,0,False
Tox21_TOX29343,CCCC[N+]1(C)CCCCC1.O=S(=O)([O-])C(F)(F)F,0.0,,305.3619999999999,2.468400000000001,0,False
Tox21_TOX29342,O=Cc1cccc([N+](=O)[O-])c1,0.0,,151.12099999999998,1.4073,0,False
Tox21_TOX26137,Cc1c(C)n(Cc2ccccc2)c2ccc(C(=O)OCCN(C)C)cc12,0.0,,350.46200000000016,4.024840000000003,0,False
Tox21_TOX26640,C[C@@H](CSC(=O)c1ccccc1)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,0.0,,429.56300000000016,4.042500000000002,1,False
Tox21_TOX26643,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1,0.0,,382.403,-1.8904999999999976,2,False
Tox21_TOX26134,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.0,,518.0880000000001,5.141000000000003,1,True
Tox21_TOX29349,CCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,0.0,,277.30799999999994,1.6882000000000004,0,False
Tox21_TOX26139,CCN(CC)CCOc1ccccc1OC,0.0,,223.316,2.415800000000001,0,False
Tox21_TOX26138,CCC1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,0.0,,336.347,2.2532000000000005,1,False
Tox21_TOX26648,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O,0.0,,412.6140000000002,5.0906000000000065,3,False
Tox21_TOX4209,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,0.0,,380.784,3.651200000000001,0,False
Tox21_TOX20990,N#CC(C#N)=NNc1cccc(Cl)c1,0.0,,204.62,2.1550599999999998,1,False
Tox21_TOX4200,Cc1cccc(O)c1,0.0,,108.13999999999999,1.7006199999999998,1,False
Tox21_TOX4204,CSc1nnc(C(C)(C)C)c(=O)n1N,0.0,,214.29399999999998,0.37150000000000005,1,False
Tox21_TOX4206,CCSC(=O)N1CCCCCC1,0.0,,187.30799999999994,2.735500000000001,0,False
Tox21_TOX584,CCO,0.0,,46.069,-0.0014000000000000123,1,False
Tox21_TOX27614,CC(C)=CCC/C(C)=C/COC=O,0.0,,182.26299999999998,2.852100000000001,0,False
Tox21_TOX27341,CN(C)C(=O)NC1(c2ccccc2)CCN(CCC[C@@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1,0.0,,621.6530000000001,7.210100000000009,1,True
Tox21_TOX27347,CCN(CC)CCNc1ccc(CNC=O)c2sc3ccc(OC)cc3c(=O)c12,0.0,,413.54300000000023,3.423000000000002,2,False
Tox21_TOX27346,N#C[C@@H]1CC(F)(F)CN1C(=O)CNC1CC2CCC(C1)N2c1ncccn1,0.0,,376.4110000000001,1.3257799999999997,1,False
Tox21_TOX24598,CC(C)(CO)C(O)C(=O)NCCCO,0.0,,205.25399999999996,-1.1355999999999997,4,False
Tox21_TOX7407,CCOP(=O)(Cl)Cl,0.0,,162.94,2.608600000000001,0,False
Tox21_TOX7403,CCCC[Sn](Cl)(CCCC)CCCC,0.0,,325.5120000000001,5.571000000000005,0,False
Tox21_TOX7402,COC(=O)c1cccc(C(=O)OC)c1,0.0,,194.18599999999998,1.2597999999999998,0,False
Tox21_TOX7400,COC(C)(OC)OC,0.0,,120.14799999999998,0.5992999999999999,0,False
Tox21_TOX26212,CC(C)CCC[C@@H](C)[C@H]1CC(=O)C2=C3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0,,400.6470000000002,6.711800000000009,1,False
Tox21_TOX11294,CCOCC(=O)O,0.0,,104.10499999999999,0.1075000000000001,1,False
Tox21_TOX11290,CC(=O)C1(C)CC2=C(CCCC2(C)C)CC1C,0.0,,234.38299999999995,4.518300000000004,0,False
Tox21_TOX26740,O=C1OC(OC(=O)c2cccnc2Nc2cccc(C(F)(F)F)c2)c2ccccc21,0.0,,414.3390000000001,4.870000000000003,1,False
Tox21_TOX27517,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,0.0,,370.57400000000024,6.354200000000008,0,False
Tox21_TOX27510,CCCC(=O)OCc1ccccc1,0.0,,178.231,2.5299000000000005,0,False
Tox21_TOX27511,CCCCCCCCCCCCCCCC(=O)OCC,0.0,,284.484,6.030800000000006,0,False
Tox21_TOX26743,O=S1(=O)c2cccc3cccc(c23)N1CCCN1CCN(c2ccc(F)cc2)CC1,0.0,,425.52900000000017,3.699900000000003,0,False
Tox21_TOX27518,c1ccc([C@H]2CN3CCSC3=N2)cc1,0.0,,204.298,2.1460999999999997,0,False
Tox21_TOX27519,CCCCCCOC(=O)C(C)C,1.0,,172.268,2.765900000000001,0,False
Tox21_TOX5557,COC(C)(C)CC(C)=O,0.0,,130.18699999999998,1.3905,0,False
Tox21_TOX8033,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1,0.0,,588.8700000000005,9.976499999999998,0,True
Tox21_TOX5551,COc1ccccc1/C=C/C=O,0.0,,162.188,1.9072999999999998,0,False
Tox21_TOX8030,CC1(C)CC(OC(=O)CCCCCCCCC(=O)OC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,0.0,,480.7340000000002,5.812000000000006,2,False
Tox21_TOX5558,COc1ccc(C(=O)Nc2ccccc2)cc1[N+](=O)[O-],0.0,,272.26000000000005,2.8557000000000015,1,False
Tox21_TOX21646,CC1=NN(c2cc(S(=O)(=O)[O-])ccc2Cl)C(=O)C1/N=N/c1ccccc1,0.0,,391.8160000000001,3.1191000000000013,0,False
Tox21_TOX21641,Cc1ccc(C)c(S(=O)(=O)O)c1,0.0,,186.232,1.5501400000000003,1,False
Tox21_TOX21643,O=Cc1ccccc1S(=O)(=O)[O-],0.0,,185.17999999999995,0.4032000000000001,0,False
Tox21_TOX27779,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,0.0,,598.7400000000001,3.8666000000000036,0,True
Tox21_TOX27770,CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0,,447.48400000000026,1.9692999999999998,4,False
