Drug_Name,SMILES,Interacts_with_Dexa
Tox21_5091,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.0
Tox21_5092,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0.0
Tox21_5093,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,0.0
Tox21_5094,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,0.0
Tox21_5095,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,0.0
Tox21_5096,CCc1oc2ccccc2c1C(=O)c1cc(I)c(O)c(I)c1,0.0
Tox21_5097,COCCc1ccc(OCC2CO2)cc1,0.0
Tox21_5098,CC(C)(C)c1ccc(OCC2CO2)cc1,0.0
Tox21_5099,Cc1ccccc1OCC1CO1,0.0
Tox21_5100,c1ccc(OCC2CO2)cc1,0.0
Tox21_5101,COc1ccc(Cc2cnc(N)nc2N)cc1OC,0.0
Tox21_5102,CC(C)C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,0.0
Tox21_5103,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.0
Tox21_5104,COc1cc(C)c(Cc2cnc(N)nc2N)cc1OC,0.0
Tox21_5105,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,0.0
Tox21_5106,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.0
Tox21_5107,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,0.0
Tox21_5108,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1,0.0
Tox21_5109,CC(C)(C1CCC(O)CC1)C1CCC(O)CC1,0.0
Tox21_5110,NC1CCC(CC2CCC(N)CC2)CC1,0.0
Tox21_5111,CC1CC(CC2CCC(N)C(C)C2)CCC1N,0.0
Tox21_5112,O=C=NC1CCC(CC2CCC(N=C=O)CC2)CC1,0.0
Tox21_5113,CCn1c2ccccc2c2cc([N+](=O)[O-])ccc21,0.0
Tox21_5114,CCn1c2ccccc2c2cc(N)ccc21,0.0
Tox21_5115,c1ccc2c(c1)[nH]c1ccccc12,0.0
Tox21_5116,CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,0.0
Tox21_5117,Clc1nc2ccccc2nc1Cl,0.0
Tox21_5118,Cc1cccc2nccnc12,0.0
Tox21_5119,CCOP(=S)(OCC)Oc1cnc2ccccc2n1,0.0
Tox21_5120,c1ccc2nccnc2c1,0.0
Tox21_5121,[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0
Tox21_5122,[Ni+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0
Tox21_5123,[Cr+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0
Tox21_5124,[Co+2].c1cc[cH-]c1.c1cc[cH-]c1,0.0
Tox21_5125,OC[C@H]1O[C@H](O[C@@]2(CO)O[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
Tox21_5126,CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,0.0
Tox21_5127,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
Tox21_5128,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0.0
Tox21_5129,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,0.0
Tox21_5130,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1,0.0
Tox21_5131,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](OS(=O)(=O)[O-])CC[C@@]43C)[C@@H]1CCC2=O,1.0
Tox21_5132,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O,0.0
Tox21_5133,CCCN1C=CN(C)C1,0.0
Tox21_5134,CCCCCCCCN1C=CN(C)C1,0.0
Tox21_5135,CCN1C=CN(C)C1C,0.0
Tox21_5136,CCCCN1C=CN(C)C1,0.0
Tox21_5137,O=C1CCCc2ccccc21,0.0
Tox21_5138,COc1ccc2c(c1)CCCC2=O,0.0
Tox21_5139,O=C1CCCc2c(O)cccc21,0.0
Tox21_5140,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,0.0
Tox21_5141,C[C@]12C=CC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0
Tox21_5142,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,1.0
Tox21_5143,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,1.0
Tox21_5144,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C,1.0
Tox21_5145,O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I,0.0
Tox21_5146,CC1=C(Br)C(=O)C(Br)=C/C1=C(\c1ccccc1S(=O)(=O)[O-])c1cc(Br)c(O)c(Br)c1C,0.0
Tox21_5147,O=C1C(I)=CC(=C(c2cc(I)c(O)c(I)c2)c2ccccc2C(=O)O)C=C1I,0.0
Tox21_5148,CCOC(=O)c1ccccc1C(=C1C=C(Br)C(=O)C(Br)=C1)c1cc(Br)c(O)c(Br)c1,0.0
Tox21_5149,CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13,1.0
Tox21_5150,C=CCN1CC[C@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,0.0
Tox21_5151,COc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(C)CC3,0.0
Tox21_5152,Cc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,0.0
Tox21_5153,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0
Tox21_5154,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,0.0
Tox21_5155,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,0.0
Tox21_5156,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1.0
Tox21_5157,CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,0.0
Tox21_5158,CCC(C)(C)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)CC)c1,0.0
Tox21_5159,Cc1ccc(O)c(-n2nc3ccccc3n2)c1,0.0
Tox21_5160,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,0.0
Tox21_5161,COc1c2occc2cc2ccc(=O)oc12,0.0
Tox21_5162,COc1c2ccoc2cc2oc(=O)ccc12,0.0
Tox21_5163,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0.0
Tox21_5164,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,0.0
Tox21_5165,NNc1nc(-c2ccccc2)cs1,0.0
Tox21_5166,NNc1nc(-c2ccc(N)cc2)cs1,0.0
Tox21_5167,Nc1nc(-c2ccccc2)cs1,0.0
Tox21_5168,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1,0.0
Tox21_5169,CCCCCCCCn1sc(Cl)c(Cl)c1=O,0.0
Tox21_5170,CCCCCCCCn1sccc1=O,0.0
Tox21_5171,Cn1sccc1=O,0.0
Tox21_5172,Cn1sc(Cl)cc1=O,1.0
Tox21_5173,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1,0.0
Tox21_5174,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,0.0
Tox21_5175,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,0.0
Tox21_5176,CN(C)CCN(Cc1ccccc1)c1ccccn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_5177,Cc1c[nH]c(=S)[nH]c1=O,0.0
Tox21_5178,Cc1cc(=O)[nH]c(=S)[nH]1,1.0
Tox21_5179,O=c1cc[nH]c(=S)[nH]1,0.0
Tox21_5180,CCCc1cc(=O)[nH]c(=S)[nH]1,0.0
Tox21_5181,CC(=O)[C@H]1[C@H](C#N)C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,0.0
Tox21_5182,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)CC[C@@H]32)C1,1.0
Tox21_5183,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
Tox21_5184,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1.0
Tox21_5185,COc1ccc(C2C(=O)c3ccccc3C2=O)cc1,0.0
Tox21_5186,O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,0.0
Tox21_5187,O=C1c2ccccc2C(=O)C1c1ccccc1,0.0
Tox21_5188,O=C1c2ccccc2C(=O)C1c1ccc(Br)cc1,0.0
Tox21_5189,C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0.0
Tox21_5190,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,0.0
Tox21_5191,C=C[C@H]1CN2CCC1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.0
Tox21_5192,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,1.0
Tox21_5193,C[C@@H](Cc1ccc(O)c(O)c1)[C@H](C)Cc1ccc(O)c(O)c1,0.0
Tox21_5194,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,0.0
Tox21_5195,OC[C@H](Cc1cccc(O)c1)[C@H](CO)Cc1cccc(O)c1,0.0
Tox21_5196,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,0.0
Tox21_5197,CS(=O)(=O)c1ccc(-c2cn3ccccc3n2)cc1,0.0
Tox21_5198,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,1.0
Tox21_5199,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0
Tox21_5200,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,0.0
Tox21_5201,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,1.0
Tox21_5202,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12,0.0
Tox21_5203,O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-],0.0
Tox21_5204,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,0.0
Tox21_5205,CN(C)c1ccc(C2(c3ccc(N(C)C)cc3)OC(=O)c3cc(N(C)C)ccc32)cc1,0.0
Tox21_5206,O=C1OC(c2ccc(O)c(S(=O)(=O)[O-])c2)(c2ccc(O)c(S(=O)(=O)[O-])c2)c2c(Br)c(Br)c(Br)c(Br)c21,0.0
Tox21_5207,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,0.0
Tox21_5208,C1=CC2C3C=CC(C3)C2C1,0.0
Tox21_5209,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0.0
Tox21_5210,CC1=CC2C3CC(C=C3C)C2C1,0.0
Tox21_5211,CCOC(=O)c1cc(-c2ccccc2)nc2ccc(C)cc12,0.0
Tox21_5212,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,0.0
Tox21_5213,O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12,0.0
Tox21_5214,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,0.0
Tox21_5215,COc1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC,1.0
Tox21_5216,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,0.0
Tox21_5217,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
Tox21_5218,O=C(O)CCC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
Tox21_5219,O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.0
Tox21_5220,Cc1ccc2ccc3cccc4ccc1c2c34,0.0
Tox21_5221,O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34,0.0
Tox21_5222,Oc1ccc2ccc3cccc4ccc1c2c34,0.0
Tox21_5223,C1CCCNCC1,0.0
Tox21_5224,O=NN1CCCCCC1,0.0
Tox21_5225,CCSC(=O)N1CCCCCC1,0.0
Tox21_5226,CC(C)(C)N(NC(=O)c1ccc(Cl)cc1)C(=O)c1ccccc1,0.0
Tox21_5227,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,0.0
Tox21_5228,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,0.0
Tox21_5229,CCC1(c2ccccc2)C(=O)N(COC)C(=O)N(COC)C1=O,0.0
Tox21_5230,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,0.0
Tox21_5231,CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,1.0
Tox21_5232,CC1(C)CC(=O)CC(C)(C)N1[O],0.0
Tox21_5233,CC1(C)CC(=O)CC(C)(C)N1,0.0
Tox21_5234,CCOC(=O)N1CCC(=O)CC1,0.0
Tox21_5235,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,0.0
Tox21_5236,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,0.0
Tox21_5237,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,0.0
Tox21_5238,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)O)[C@@H]1CC2,0.0
Tox21_5239,CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN,0.0
Tox21_5240,CC(C)c1cc2c(cc1S(=O)(=O)O)[C@@]1(C)CCC[C@@](C)(C(=O)[O-])[C@@H]1CC2,0.0
Tox21_5241,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,0.0
Tox21_5242,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,0.0
Tox21_5243,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,0.0
Tox21_5244,Nc1ccc(C(=O)OCCCOC(=O)c2ccc(N)cc2)cc1,0.0
Tox21_5245,CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1,0.0
Tox21_5246,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1,0.0
Tox21_5247,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,0.0
Tox21_5248,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.0
Tox21_5249,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.0
Tox21_5250,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,0.0
Tox21_5251,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.0
Tox21_5252,COc1ccc(-n2nc(C(F)F)cc2-c2ccc(S(C)=O)cc2)cc1,0.0
Tox21_5253,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0.0
Tox21_5254,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2/C=N/OC(C)(C)C,0.0
Tox21_5255,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c([N+](=O)[O-])cccc3nc2-1,0.0
Tox21_5256,C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,0.0
Tox21_5257,FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,0.0
Tox21_5258,C1CCC2CCCCC2C1,0.0
Tox21_5259,C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,0.0
Tox21_5260,OCC1CC2CC1C1CCC(CO)C21,0.0
Tox21_5261,C1C[C@H]2[C@@H]3CC[C@H](C3)[C@H]2C1,0.0
Tox21_5262,CC1CN(c2ccccc2)NC1=O,0.0
Tox21_5263,O=C1CCN(c2ccccc2)N1,0.0
Tox21_5264,CC1(CO)CN(c2ccccc2)NC1=O,0.0
Tox21_5265,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,0.0
Tox21_5266,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,0.0
Tox21_5267,COc1ccc2[nH]c(S(=O)Cc3ncc(C)c(OC)c3C)nc2c1,0.0
Tox21_5268,N[C@@H]1C[C@H]1c1ccccc1,0.0
Tox21_5269,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN,0.0
Tox21_5270,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0.0
Tox21_5271,Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.0
Tox21_5272,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.0
Tox21_5273,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.0
Tox21_5274,COc1cc2c(cc1OC)CN(C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)O)[C@H](C(=O)O)C2,0.0
Tox21_5275,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.0
Tox21_5276,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0.0
Tox21_5277,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,0.0
Tox21_5278,CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0.0
Tox21_5279,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,0.0
Tox21_5280,O=C1CCC(=O)N1CO,0.0
Tox21_5281,CCC1(C)CC(=O)NC1=O,0.0
Tox21_5282,O=C1CCC(=O)N1Cl,0.0
Tox21_5283,NC12CC3CC(CC(C3)C1)C2,0.0
Tox21_5284,CC12CC3CC(C)(C1)CC(N)(C3)C2,0.0
Tox21_5285,CC(N)C12CC3CC(CC(C3)C1)C2,0.0
Tox21_5286,CC1=CC[C@H]2C[C@@H]1C2(C)C,0.0
Tox21_5287,CC1=CC[C@@H]2C[C@H]1C2(C)C,0.0
Tox21_5288,CC1=CCC2CC1C2(C)C,0.0
Tox21_5289,CC(C)=CCN1CC[C@]2(C)c3cc(O)ccc3C[C@H]1[C@H]2C.O=C(O)CCC(=O)O,0.0
Tox21_5290,C[C@@H]1[C@H]2Cc3ccc(O)cc3[C@]1(C)CCN2C,0.0
Tox21_5291,CC(C)=CCN1CC[C@@]2(C)c3cc(O)ccc3C[C@@H]1[C@@H]2C.O=C(O)CCC(=O)O,0.0
Tox21_5292,CC(C)(C)C(=O)C1C(=O)c2ccccc2C1=O,0.0
Tox21_5293,CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,0.0
Tox21_5294,O=C1c2ccccc2C(=O)C1(O)O,0.0
Tox21_5295,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0.0
Tox21_5296,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.0
Tox21_5297,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1,1.0
Tox21_5298,O=c1[nH]c2ccccc2n1C1CCNCC1,0.0
Tox21_5299,O=c1[nH]c2cc(Cl)ccc2n1C1CCNCC1,0.0
Tox21_5300,CCOC(=O)N1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.0
Tox21_5301,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0
Tox21_5302,CCCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,0.0
Tox21_5303,C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1.0
Tox21_5304,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,0.0
Tox21_5305,CCC(=O)N(c1ccccc1)C1CCN(C(C)Cc2cccs2)CC1,0.0
Tox21_5306,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_5307,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.0
Tox21_5308,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,0.0
Tox21_5309,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.0
Tox21_5310,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,0.0
Tox21_5311,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,0.0
Tox21_5312,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0.0
Tox21_5313,CCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@@H]3[C@@H](OC)[C@H](OC(=O)CC)CC(=O)O[C@H](C)CC=CC=C[C@H](O)[C@H](C)C[C@@H]3CC=O)[C@H](O)[C@H]2N(C)C)C[C@@]1(C)O,0.0
Tox21_5314,COC1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0.0
Tox21_5315,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)C=CC=CC[C@@H](C)OC(=O)C[C@H]1O,1.0
Tox21_5316,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],0.0
Tox21_5317,CCN(Cc1ccccc1)c1ccccc1,0.0
Tox21_5318,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1,0.0
Tox21_5319,CN(C)CCCO[C@H]1[C@@H](C(O)CO)O[C@@H]2OC(C)(C)O[C@H]12,0.0
Tox21_5320,OC[C@@H](O)[C@H]1O[C@@H]2O[C@@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0.0
Tox21_5321,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O,0.0
Tox21_5322,CC(=O)Nc1cc(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])c(N=Nc3ccccc3)c(O)c12,0.0
Tox21_5323,COc1ccccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(NC(C)=O)c2c1O,0.0
Tox21_5324,Cc1cc(C)c(S(=O)(=O)[O-])cc1N=Nc1cc(S(=O)(=O)[O-])c2ccccc2c1O,0.0
Tox21_5325,C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,0.0
Tox21_5326,C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,0.0
Tox21_5327,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,0.0
Tox21_5328,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0
Tox21_5329,CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,0.0
Tox21_5330,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,0.0
Tox21_5331,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
Tox21_5332,COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
Tox21_5333,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0
Tox21_5334,c1ccc(CNCc2ccccc2)cc1,0.0
Tox21_5335,ON(Cc1ccccc1)Cc1ccccc1,0.0
Tox21_5336,CN(Cc1ccccc1)Cc1ccccc1,0.0
Tox21_5337,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0
Tox21_5338,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,0.0
Tox21_5339,CCOC(=O)Oc1c(OC)cc(C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@H](C(=O)OC)[C@H]2OC)cc1OC,0.0
Tox21_5340,O=C([O-])c1ccccc1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c([O-])c(I)cc12,0.0
