Drug_Name,SMILES,Interacts_with_Receptor
Tox21_TOX14929,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1,0.0
Tox21_TOX14928,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2,0.0
Tox21_TOX5243,CCCCCCCCCCC1CO1,0.0
Tox21_TOX21418,CCC(CC)C(=O)O,0.0
Tox21_TOX21417,CCC(CO)(CO)[N+](=O)[O-],0.0
Tox21_TOX21416,CCC(CC)CO,0.0
Tox21_TOX21411,Cc1cc(Br)ccc1NC(=O)CCl,0.0
Tox21_TOX21413,C=C(C)[C@@H]1CC=C(C)C(=O)C1,0.0
Tox21_TOX21412,O=C(CCl)NCO,0.0
Tox21_TOX26292,O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1,0.0
Tox21_TOX26290,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,0.0
Tox21_TOX26296,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21,0.0
Tox21_TOX26297,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1,0.0
Tox21_TOX26294,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX26295,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX26298,O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1,0.0
Tox21_TOX26299,CCCOC(=O)c1ccc(N)cc1,0.0
Tox21_TOX27474,SCCCCCCCCS,0.0
Tox21_TOX27477,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,1.0
Tox21_TOX27476,c1csc(SSc2cccs2)c1,0.0
Tox21_TOX5478,CC(=O)OC(C)C,0.0
Tox21_TOX5474,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C,0.0
Tox21_TOX6927,CCCCCCCCCCCCCCN(C)C,0.0
Tox21_TOX6926,CCCCCCCCCCCCCCO,0.0
Tox21_TOX6924,CCCCCCCCCCCCCCCCN(C)C,0.0
Tox21_TOX6922,OCCOCCOCCOCCO,0.0
Tox21_TOX6921,CCCCCCOCCOCCO,0.0
Tox21_TOX9159,CC(C)CC(C)CC(O)CC(C)C,0.0
Tox21_TOX9158,OCCN1CCN(CCO)CC1,0.0
Tox21_TOX9157,CCCCCC(C=O)=Cc1ccccc1,0.0
Tox21_TOX9154,O=C1CCCC1,0.0
Tox21_TOX9153,O=C(OCc1ccccc1)c1ccccc1,0.0
Tox21_TOX9152,COc1ccc(C)cc1[N+](=O)[O-],0.0
Tox21_TOX9150,CCC(N)(CO)CO,0.0
Tox21_TOX5715,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0.0
Tox21_TOX5716,O=C1c2ccccc2C(=O)C1(O)O,0.0
Tox21_TOX14070,O=C(Cl)C(Cl)(Cl)Cl,0.0
Tox21_TOX26876,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](C=CC(C)(C)[C@]1(O)O2)O4)O3,0.0
Tox21_TOX26872,Oc1ccc([Hg]Cl)cc1,0.0
Tox21_TOX26870,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O,0.0
Tox21_TOX26871,CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13,0.0
Tox21_TOX22149,COC(=O)CC(=O)C(C)(C)C,0.0
Tox21_TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1,0.0
Tox21_TOX22145,COC(=O)C(Br)CBr,0.0
Tox21_TOX22143,COC(=O)Cc1cccc2ccccc12,0.0
Tox21_TOX22140,Cc1cccc(NC(=S)N(C)C)c1,0.0
Tox21_TOX20127,Nc1cccc(N)n1,0.0
Tox21_TOX20436,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O,0.0
Tox21_TOX28624,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0
Tox21_TOX20438,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-],1.0
Tox21_TOX20129,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F,0.0
Tox21_TOX28878,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O,0.0
Tox21_TOX28879,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-],1.0
Tox21_TOX28874,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,0.0
Tox21_TOX28875,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0.0
Tox21_TOX28876,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2,0.0
Tox21_TOX28870,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0.0
Tox21_TOX28871,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,0.0
Tox21_TOX28872,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,0.0
Tox21_TOX28873,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,0.0
Tox21_TOX1382,ClC=C(Cl)Cl,0.0
Tox21_TOX1380,ClCC(Cl)Cl,0.0
Tox21_TOX1381,CC(Cl)(Cl)Cl,0.0
Tox21_TOX1386,Oc1c(Cl)cc(Cl)cc1Cl,0.0
Tox21_TOX1387,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O,0.0
Tox21_TOX1384,FC(Cl)(Cl)Cl,1.0
Tox21_TOX1385,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl,0.0
Tox21_TOX1388,O=C(O)COc1cc(Cl)c(Cl)cc1Cl,0.0
Tox21_TOX1389,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.0
Tox21_TOX25646,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.0
Tox21_TOX6633,CN(C)C1CCCCC1,0.0
Tox21_TOX6631,O=C(Cl)c1ccccc1,0.0
Tox21_TOX17522,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,0.0
Tox21_TOX17523,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,0.0
Tox21_TOX17527,CCOc1ccc(NC(=O)OC(C)C)cc1OCC,0.0
Tox21_TOX1168,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,0.0
Tox21_TOX4409,CC(=O)c1ccccn1,0.0
Tox21_TOX1166,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,0.0
Tox21_TOX1165,C1CCNCC1,0.0
Tox21_TOX1162,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0.0
Tox21_TOX1163,C[C@@H]1CC=CC=CC=CC=C[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3C=CC(=O)O1)C[C@H](O)[C@H]2C(=O)O,0.0
Tox21_TOX1160,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,0.0
Tox21_TOX2128,C=C(C)C(=O)OCCO,0.0
Tox21_TOX2123,C=CC(=O)OCCO,0.0
Tox21_TOX2121,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,0.0
Tox21_TOX2120,CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,0.0
Tox21_TOX2127,Oc1ccc(Oc2ccccc2)cc1,0.0
Tox21_TOX2124,C#CC(O)CCCCC,0.0
Tox21_TOX3835,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0.0
Tox21_TOX3833,C[Si](C)=O,0.0
Tox21_TOX24737,CCOc1cc([N+](=O)[O-])c(OCC)cc1N1CCOCC1,0.0
Tox21_TOX24735,O=S(=O)([O-])c1cccc(S(=O)(=O)[O-])c1,0.0
Tox21_TOX24734,CN(C)CCOCCN(C)CCO,0.0
Tox21_TOX24733,O=C([O-])c1cccc([N+](=O)[O-])c1,0.0
Tox21_TOX24731,O=C1NC(=O)c2cccc3cccc1c23,0.0
Tox21_TOX24738,CCOC(=O)C1=NN(c2ccccc2)C(=O)C1,0.0
Tox21_TOX18808,C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,0.0
Tox21_TOX18800,CCCCOC(=O)CCC(C)=O,0.0
Tox21_TOX18801,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,0.0
Tox21_TOX5632,Cc1ccc(N)c([N+](=O)[O-])c1,0.0
Tox21_TOX28123,ClCC=CCCl,0.0
Tox21_TOX5634,Cc1ccc([N+](=O)[O-])c(N)c1,0.0
Tox21_TOX6501,CC1=CCC2CC1C2(C)C,0.0
Tox21_TOX390,CC(=O)NNC(C)=O,0.0
Tox21_TOX392,C=CCOC(=O)c1ccccc1C(=O)OCC=C,0.0
Tox21_TOX5983,Oc1cccc(O)c1O,0.0
Tox21_TOX601,S=C1NCCN1,0.0
Tox21_TOX971,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,0.0
Tox21_TOX606,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,0.0
Tox21_TOX26545,O=c1c(-c2ccccc2)c1-c1ccccc1,0.0
Tox21_TOX26542,O=C(OCc1ccccc1)c1cccnc1,0.0
Tox21_TOX972,O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,0.0
Tox21_TOX26540,OC1OC[C@@H](O)[C@H](O)[C@@H]1O,0.0
Tox21_TOX26541,NC(=O)CCCCC1CCSS1,0.0
Tox21_TOX6718,CCOC(=O)CC#N,0.0
Tox21_TOX6715,CCOC(=O)CCl,0.0
Tox21_TOX6716,COC(=O)CC(C)=O,0.0
Tox21_TOX6710,COc1ccc(C)cc1,0.0
Tox21_TOX6711,CCc1ccc(CC)cc1,0.0
Tox21_TOX6712,OCC1CCC(CO)CC1,0.0
Tox21_TOX6713,C=C(C)C(=O)OCCN(CC)CC,0.0
Tox21_TOX26608,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_TOX26601,O=P([O-])([O-])OC[C@@]1(O)O[C@H](COP(=O)([O-])O)[C@@H](O)[C@@H]1O,0.0
Tox21_TOX26600,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,0.0
Tox21_TOX26603,NC1CCCCC1.NC1CCCCC1.O=P(O)(O)OC[C@H](O)CO,0.0
Tox21_TOX26602,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,0.0
Tox21_TOX26604,CCC(=O)O.CCC(=O)O.O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,0.0
Tox21_TOX26607,O=S(=O)([O-])CC(S)CS,0.0
Tox21_TOX26606,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0.0
Tox21_TOX4245,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],0.0
Tox21_TOX4246,Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,0.0
Tox21_TOX4247,Clc1cc(Cl)c(Cl)c(Cl)c1Cl,0.0
Tox21_TOX4241,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],0.0
Tox21_TOX4242,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,0.0
Tox21_TOX25394,O=C(O)c1ccccc1OP(=O)(O)O,0.0
Tox21_TOX25392,COc1c2c(cc3c1OCO3)CCN(C)C2,0.0
Tox21_TOX25393,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,0.0
Tox21_TOX25390,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0.0
Tox21_TOX28880,CC(C)CC(NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](CO)NC(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](Cc1c[nH]cn1)NC(=O)[C@H]1CCC(=O)N1)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)NCC(N)=O,0.0
Tox21_TOX26465,C[C@]12CC[C@H]3[C@H]([C@@H]1[C@@H]1C[C@@H]1[C@@]21CCC(=O)O1)[C@H]1C[C@H]1C1=CC(=O)CC[C@@]13C,1.0
Tox21_TOX26464,NC(=O)OCCCc1ccccc1,0.0
Tox21_TOX26467,C[C@H]1CNc2c(cccc2S(=O)(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CC[C@@H](C)C[C@@H]2C(=O)O)C1,0.0
Tox21_TOX26461,COC(=O)c1ccccc1C(=O)c1ccc(OCCN2CCCCC2)cc1,1.0
Tox21_TOX26460,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1.0
Tox21_TOX26463,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,0.0
Tox21_TOX26462,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)C(O)CN)OC[C@]1(C)O,1.0
Tox21_TOX10787,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,0.0
Tox21_TOX28884,Cc1cc(-n2c(=O)[nH]c(=O)n(C)c2=O)ccc1Oc1ccc(S(=O)(=O)C(F)(F)F)cc1,0.0
Tox21_TOX28555,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.0
Tox21_TOX28886,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.0
Tox21_TOX24856,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,0.0
Tox21_TOX24857,CCO[Si](CC(C)C)(OCC)OCC,0.0
Tox21_TOX24678,Cc1ccccc1C(OCCN(C)C)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0.0
Tox21_TOX28558,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,0.0
Tox21_TOX4652,O=[N+]([O-])C(Br)(CO)CO,0.0
Tox21_TOX4657,OCCCBr,0.0
Tox21_TOX4659,Cc1cccc(Br)c1,0.0
Tox21_TOX4658,BrCc1ccccc1,0.0
Tox21_TOX20608,C[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0.0
Tox21_TOX21600,COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],0.0
Tox21_TOX21604,CCCCCOC(=O)CCC,0.0
Tox21_TOX21607,c1cncc([C@@H]2CCCCN2)c1,0.0
Tox21_TOX21951,CCOC(=O)C(Br)c1ccccc1,0.0
Tox21_TOX21954,CCCCCC(=O)CC,0.0
Tox21_TOX21955,CCN(CCO)CCO,0.0
Tox21_TOX24124,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,0.0
Tox21_TOX21957,CCOC(OCC)OCC,0.0
Tox21_TOX21959,CCOC(=O)C(F)(F)F,0.0
Tox21_TOX27236,C=C[C@@H](C)CCC=C(C)C,0.0
Tox21_TOX26895,NC1=NC(=O)N2CC12,0.0
Tox21_TOX24660,SCCSCCS,0.0
Tox21_TOX28607,CCCCNC(C)(C)[PH](=O)O,0.0
Tox21_TOX28606,N[C@@H](Cc1cc(I)c(O)c(I)c1)C(=O)O,0.0
Tox21_TOX28605,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1,0.0
Tox21_TOX28603,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)N(C)C1,0.0
Tox21_TOX28602,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,0.0
Tox21_TOX24380,O=C(C(=O)c1ccccc1)c1ccccc1,0.0
Tox21_TOX28600,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,0.0
Tox21_TOX1599,CCCCCCC#N,0.0
Tox21_TOX1598,O=C(O)CCCCCC(=O)O,0.0
Tox21_TOX9364,COc1ccc(Nc2ccccc2)c(C)c1,0.0
Tox21_TOX26892,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,1.0
Tox21_TOX9362,CCO[Si](CCCSSSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,0.0
Tox21_TOX9369,C=COC(=O)C(C)(CC)CCC(C)C,0.0
Tox21_TOX2718,CCCC[N+]1(C)[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,0.0
Tox21_TOX24662,CCCCCCCCSCC,0.0
Tox21_TOX28956,O=S(O)CO[Na],0.0
Tox21_TOX24986,C=COCCOCCOCCOC=C,0.0
Tox21_TOX1621,CCC(C)C(=O)O,0.0
Tox21_TOX1620,CC(C)CC#N,0.0
Tox21_TOX1627,Cc1ccc(C(=O)O)o1,0.0
Tox21_TOX1626,CC(C)c1ccc(CO)cc1,0.0
Tox21_TOX1629,CC(=O)CCC=C(C)C,0.0
Tox21_TOX28953,CCC(C)C(C(=O)OCC[N+](C)(CC)CC)c1ccccc1,0.0
Tox21_TOX28952,Nc1ncnc(Nc2ccc(Cl)cc2)n1,0.0
Tox21_TOX25653,CN(C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1,0.0
Tox21_TOX25652,CC(C)NCC(O)c1ccc(N)c(C#N)c1,0.0
Tox21_TOX25651,CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,0.0
Tox21_TOX6488,C=C1C2CCC(C2)C1(C)C,0.0
Tox21_TOX25656,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0.0
Tox21_TOX25655,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,0.0
Tox21_TOX25654,NP(N)(=O)NC(=O)c1ccc(F)cc1,0.0
Tox21_TOX25659,Clc1cccc(SC2CCNCC2)n1,0.0
Tox21_TOX25658,CC(=O)OC1CN2CCC1CC2,0.0
Tox21_TOX5299,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,0.0
Tox21_TOX5295,CCCC=C(C=O)CC,0.0
Tox21_TOX5297,C=CC(=O)OCC(CC)CCCC,0.0
Tox21_TOX5291,CCCCC(C=O)CC,0.0
Tox21_TOX5292,CCCC(O)C(CC)CO,0.0
Tox21_TOX5293,CCCCC(CC)C(=O)O,0.0
Tox21_TOX948,O=[N+]([O-])c1ccc(-c2nnc(O)o2)o1,0.0
Tox21_TOX18321,O=C(O)c1cccc(Oc2ccccc2)c1,0.0
Tox21_TOX943,COc1ccc([N+](=O)[O-])cc1N,0.0
Tox21_TOX944,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,0.0
Tox21_TOX946,CC(=O)OC(OC(C)=O)c1ccc([N+](=O)[O-])o1,0.0
Tox21_TOX25389,O=C(O)Cc1ccc(-c2ccccc2)cc1,0.0
Tox21_TOX25388,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,0.0
Tox21_TOX12547,CCOc1nc(C(Cl)(Cl)Cl)ns1,0.0
Tox21_TOX25380,O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1,0.0
Tox21_TOX25383,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,0.0
Tox21_TOX25382,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12,0.0
Tox21_TOX25385,CC(=O)N[C@@H](CC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O,0.0
Tox21_TOX25384,C[N+]1([O-])[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,0.0
Tox21_TOX25386,C[C@H]1CCC[C@@H](C)N1,0.0
Tox21_TOX16435,CCCCCCCCN1CCCC1=O,0.0
Tox21_TOX25474,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0
Tox21_TOX25472,COc1ccc2cc(CCC(C)=O)ccc2c1,0.0
Tox21_TOX16438,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,0.0
Tox21_TOX25479,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O.CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](OC3OC(CN)=CCC3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,1.0
Tox21_TOX25478,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0
Tox21_TOX7281,O=C(O)c1cc2ccccc2nc1C(=O)O,0.0
Tox21_TOX7280,CCCCCCCCCCCCCCCCCC#N,0.0
Tox21_TOX491,CN(C)c1ccc(N=Nc2ccccc2)cc1,1.0
Tox21_TOX497,Cc1ncc([N+](=O)[O-])n1C,0.0
Tox21_TOX494,COP(C)(=O)OC,0.0
Tox21_TOX7288,C/C=C(C)/C=C/C=C(C)C,0.0
Tox21_TOX498,COC(=O)c1ccc(C(=O)OC)cc1,0.0
Tox21_TOX499,CC(=O)N(C)C,0.0
Tox21_TOX3990,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.0
Tox21_TOX3999,Nc1nc(N)nc(NC2CC2)n1,0.0
Tox21_TOX3998,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,0.0
Tox21_TOX3442,NC(=O)NC(=O)Cc1ccccc1,0.0
Tox21_TOX3441,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0
Tox21_TOX3440,CCC[C@H](N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)C(=O)OCC,0.0
Tox21_TOX21698,CNC(=O)O/N=C(\C)C(C)S(C)(=O)=O,0.0
Tox21_TOX1979,CC(=O)CC(C)=O,0.0
Tox21_TOX1464,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],0.0
Tox21_TOX1971,O=[N+]([O-])c1cccc(Cl)c1,0.0
Tox21_TOX1975,c1ccc(Nc2ccccc2)cc1,0.0
Tox21_TOX1974,CC(C)c1ccc(C=O)cc1,0.0
Tox21_TOX1977,CCc1ccc(O)cc1,0.0
Tox21_TOX1462,CCCCN(CCCC)C(=S)[S-].CCCCN(CCCC)C(=S)[S-].[Zn+2],0.0
Tox21_TOX7759,CC(C)C(C)(N)C#N,0.0
Tox21_TOX1460,C[C@H]1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,0.0
Tox21_TOX7756,OCc1cccc(Oc2ccccc2)c1,0.0
Tox21_TOX3669,Clc1ccccc1CN1CCc2sccc2C1,0.0
Tox21_TOX25859,CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,0.0
Tox21_TOX3190,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,0.0
Tox21_TOX3660,CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1,0.0
Tox21_TOX3667,C#C[C@]1(O)CC[C@H]2[C@H]3[C@H](CC[C@@]21C)C1=C(CC(=O)CC1)C[C@H]3C,1.0
Tox21_TOX3194,Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,0.0
Tox21_TOX3665,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0.0
Tox21_TOX236,CC(O)C(=O)[O-].CC(O)C(=O)[O-],0.0
Tox21_TOX235,[Ca+2].[Cl-].[Cl-],0.0
Tox21_TOX232,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0.0
Tox21_TOX233,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)C,0.0
Tox21_TOX7636,CCC(C)OC(C)CC,0.0
Tox21_TOX231,O=C(O)C=Cc1ccc(O)c(O)c1,1.0
Tox21_TOX7639,CCCOCCOCCO,0.0
Tox21_TOX238,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,0.0
Tox21_TOX239,CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.0
Tox21_TOX9254,CC(CC(=O)O)CC(C)(C)C,0.0
Tox21_TOX7585,c1cc(N(CC2CO2)CC2CO2)ccc1OCC1CO1,0.0
Tox21_TOX21389,CC(=O)c1ccc2ccccc2c1,0.0
Tox21_TOX21388,C=C(C)C(=O)OCCOC(=O)CC(C)=O,0.0
Tox21_TOX9255,COC(=O)[C@H]1CC[C@H](C(=O)OC)CC1,0.0
Tox21_TOX29150,CCOC(=O)C(C)(C)C,0.0
Tox21_TOX29151,O=C/C=C/c1ccco1,0.0
Tox21_TOX29153,CCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX29154,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.0
Tox21_TOX7580,CCCCCCCCCCCCCCCCCl,0.0
Tox21_TOX29157,CCCCCCCCCI,0.0
Tox21_TOX29158,CCCCCCCCCCCCI,0.0
